id,symbol,market_cap,breakout_score,z_break,z_donch,dist_90,dist_180,dist_365,p365,vol_acc,vol_acc_7d,vol_acc_30d,break_vol_mult,donch_width,beta_btc,beta_eth,price_source,buzz_48h,buzz_7d,buzz_level,buzz_acc,mc_bucket,score_global,score_segment,early_score,risk_regime,beta_pen
pepe,PEPE,1772875144,-0.5556659623360839,-0.8078422127816532,0.03274528870357757,-64.70982891647098,-70.30555359537082,-73.5678391959799,0.9771986970684038,0.9686497781012969,244697.84531894574,252617.45870482858,0.9686497781012969,189.34724581412277,0.11127836084797099,0.06587559703001683,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.180658645450161,neutral,1.0
aptos,APT,1726241126,-0.2011113005880867,-0.33681222578321063,0.11552419153386902,-56.894341695660145,-56.98885437602777,-83.94270122783082,0.547945205479452,0.924117821881665,4315705.939272857,4670081.927957333,0.924117821881665,134.78073946689597,1.4821519379158248,0.9121171116183573,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.09063129955972364,neutral,1.0
htx-dao,HTX,1589331357,0.9738790241151459,1.2626844657768972,0.2999996602377264,-30.35495716034272,-31.363088057901088,-54.19908773812718,15.068493150684931,0.9654437257812298,478003.22882792115,495112.4711501175,0.9654437257812298,43.58523725834797,0.5060470257342014,0.31154970615613015,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.45860122380926166,neutral,1.0
ondo-finance,ONDO,1514912507,-0.18888865222222948,-0.3181690339430733,0.11276557179307266,-56.58500761587002,-58.0603629484305,-69.46732809630687,0.9803921568627451,0.8580102392393696,62050.64579039999,72319.23694221668,0.8580102392393696,138.49846473208493,-0.011935421572164415,0.0266303802971183,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.17328606836100888,neutral,1.0
pump-fun,PUMP,1509963246,-0.8169845158103313,-1.151402250732474,-0.03667646765866507,-70.41029207232268,-70.41029207232268,,2.2556390977443606,0.6641328591991824,8654662.8933021,13031523.39689678,0.6641328591991824,237.9553466509988,-0.009819365967996867,0.04222129237098205,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.6950292563038284,neutral,1.0
kucoin-shares,KCS,1499190491,1.0460117338147255,1.3634078972628447,0.3054206857691141,-28.683720268120737,-28.683720268120737,-28.683720268120737,50.41095890410959,1.0270004903130245,573575.2790161428,558495.6233480667,1.0270004903130245,43.87650605091855,0.6108422016721181,0.39896098965866467,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.570702482176411,neutral,1.0
polygon-ecosystem-token,POL,1437277095,-0.021383409737997662,-0.09328665144348111,0.14639082090813038,-52.853683846419926,-52.853683846419926,-80.89430894308943,0.821917808219178,1.2160531838437159,3838506.6260771425,3156528.5771008334,1.2160531838437159,118.18867924528304,1.4728961438805859,0.8869774831890376,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.37270257850241467,neutral,1.0
official-trump,TRUMP,1264514349,0.9106350888895975,1.1861046881273711,0.267872690668126,-31.6255944660614,-49.28651595318262,-86.41323024054984,6.148867313915858,0.4361972413332559,841396.8140314285,1928936.5780023334,0.4361972413332559,70.63814090741427,-0.06780641545116751,-0.11525672061508195,mexc,0.4792273374308665,1.18794029968705,1.18794029968705,1.4119360050752534,500m_2b,0.0,0.0,0.04417893651090021,neutral,1.0
algorand,ALGO,1253510347,0.3648444486145943,0.4322361039029794,0.20759725294169581,-44.13403437181197,-55.27423509455299,-72.19683655536028,0.821917808219178,1.070412436939914,142731.36401124284,133342.40063510666,1.070412436939914,87.64541304667941,1.7864087325951392,0.9775278283445958,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.3417735620116379,neutral,1.0
cosmos,ATOM,1216672517,0.21873069772795148,0.23052930707993016,0.1912006092400012,-47.48082106572673,-51.16637748216696,-75.6231354056395,1.36986301369863,1.0057007662817572,1658466.321228571,1649065.384886,1.0057007662817572,92.45810055865924,1.3926739320489718,0.8492345549263787,mexc,0.0,0.3205793001651991,0.3205793001651991,0.0,500m_2b,0.0,0.0,0.3399619630168137,neutral,1.0
filecoin,FIL,1184320346,0.02390735257578987,-0.01713233931601315,0.11966663365666359,-51.590106007067135,-51.590106007067135,-79.66101694915254,6.027397260273973,0.6668703007117742,9084128.207926571,13622031.447840398,0.6668703007117742,148.42721287490855,1.5726230874421048,0.9840022475903379,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.33760944480872296,neutral,1.0
quant-network,QNT,1142786379,1.1528790290582713,1.5146016249326122,0.3088596386848092,-26.175063326766114,-41.68951463505002,-52.50482858522454,15.616438356164384,0.731362920273558,1007781.7513285716,1377950.2944333332,0.731362920273558,48.889509708059784,1.2212271488255118,0.7234195627903901,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.2230294795144393,neutral,1.0
arbitrum,ARB,1141309595,-0.47274304765825453,-0.6990136871515013,0.05522177782598763,-62.90410958904109,-66.87326700375142,-82.6957484876885,0.821917808219178,1.197681106296324,8004959.751925713,6683715.4813939,1.197681106296324,173.47652347652348,1.8008185763159008,1.2284318550369382,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.15840443360621548,neutral,1.0
vechain,VET,1129059450,0.13332956367225887,0.11587570681111145,0.1740552296816029,-49.38319198149577,-53.718716954529434,-83.14505776636713,0.821917808219178,0.795571469947939,1252089.4388665142,1573823.9569456268,0.795571469947939,102.81469898358094,1.6654804471756641,0.9585737117084934,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.12064542046422216,neutral,1.0
kaspa,KAS,1078720883,-0.11730665094544881,-0.21981617545139334,0.12188223956842172,-54.95310406431443,-64.8602038149987,-70.3945051074322,1.3029315960912053,1.0307976507521397,123550.01757401714,119858.652650078,1.0307976507521397,135.05944725860212,0.04672159917422891,0.09297589069703592,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.08630834675298907,neutral,1.0
flare-networks,FLR,1069923584,0.10051900674712395,0.07759069082840261,0.15401841055747376,-50.01842978252857,-50.01842978252857,-61.411496869664205,3.8356164383561646,0.77263056059461,1142792.6899760428,1479093.30572759,0.77263056059461,120.211038961039,1.2998039314552092,0.6487482090842055,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.16491734637019054,neutral,1.0
lombard-staked-btc,LBTC,1005629885,0.9761389128327531,1.2675370956784544,0.2962098195261169,-30.274440700606007,,,5.970149253731343,0.9777881398598514,52860.15475294572,54060.948990977005,0.9777881398598514,47.54454019903247,-0.03562008388393026,-0.05103104544877276,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.4759465687071908,neutral,1.0
sky,SKY,987474534,0.3613050440745109,0.4263910691045351,0.20943765233778783,-44.23101714580378,,,2.857142857142857,0.9520356844389375,100872.12501961428,105954.14296793,0.9520356844389375,85.52977756517579,-0.20880515526877966,-0.36597244350969643,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.18306888629381005,neutral,1.0
xdce-crowd-sale,XDC,964668455,0.7567897528872743,0.9683978831590704,0.26303744891975017,-35.23785865109924,-47.99002493765586,-63.21952595936795,2.4657534246575343,1.2719941434505506,1533527.6654867714,1205609.06147473,1.2719941434505506,63.306288032454376,0.9235808433264098,0.49617635051718195,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.7743943830165233,neutral,1.0
nexo,NEXO,928693989,1.059386229003437,1.3817225995913185,0.3072680309650475,-28.37983659626947,-32.588508415554266,-39.45001954906816,1.095890410958904,0.6552546359034594,447897.6499184285,683547.4720463001,0.6552546359034594,43.09032756148674,0.8688359293059154,0.4559284216709493,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.08261569808393456,neutral,1.0
render-token,RENDER,904099602,-0.22913310445429377,-0.3730565843049601,0.10668834853059428,-57.495720224993896,-62.15156794425087,-83.40336134453781,0.821917808219178,0.8940164528582935,868708.4255142857,971691.7655563334,0.8940164528582935,141.38134592680052,1.897352773158085,1.0767161967987693,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.14239824722307381,neutral,1.0
sei-network,SEI,851220755,-0.3957776683070568,-0.5960014213485233,0.07141108878969822,-61.194895591647324,-63.88663967611337,-81.04547386315342,0.821917808219178,0.9354762888182667,1843214.788659,1970349.0197356334,0.9354762888182667,163.4071810542399,1.6696355101112477,1.0248419833045919,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.15744718481245973,neutral,1.0
story-2,IP,834140552,-1.371346362736665,-1.8134995639456704,-0.33965555991565355,-81.39603232916971,-81.39603232916971,-81.39603232916971,3.5211267605633805,0.9036622947791508,1156072.1573428572,1279318.7942243333,0.9036622947791508,496.40666082383865,0.6320199828901713,0.2808417269364896,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.6101453243847069,neutral,1.0
morpho,MORPHO,798622558,0.7323061243754131,0.938145813840991,0.2520135156223978,-35.73981111205649,-43.62964621585312,-61.46880261211163,31.506849315068493,0.4669192981565894,684499.0568492857,1465990.0748410001,0.4669192981565894,72.36928943315979,1.6386206125721996,1.1877688236481163,mexc,0.0,0.4471492651248705,0.4471492651248705,0.0,500m_2b,0.0,0.0,-0.09536096432435831,neutral,1.0
pancakeswap-token,CAKE,770565272,0.19733544767625436,0.20840075869742364,0.17151638862685942,-47.84798534798536,-47.84798534798536,-47.84798534798536,32.602739726027394,0.7991384401760515,3038964.270754286,3802800.7638886664,0.7991384401760515,110.40462427745665,1.492517009712727,0.9859542896682936,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.0889792701394208,neutral,1.0
fetch-ai,FET,755756837,-0.26717130271442713,-0.3886515995269915,0.016282723181556363,-57.754477937964175,-68.26733756289651,-86.41217798594847,7.671232876712329,1.0619042246765356,5151666.167388143,4851347.275652266,1.0619042246765356,228.5645933014354,1.8349446131439064,1.1025712676895125,mexc,0.0,0.3205793001651991,0.3205793001651991,0.0,500m_2b,0.0,0.0,0.21017437071611486,neutral,1.0
bonk,BONK,748789681,-0.5793700354643813,-0.8364228899723336,0.020419958387507514,-65.1840490797546,-76.50103519668737,-80.99623273336124,0.821917808219178,0.858645081014463,2553616.98333573,2974007.58450594,0.858645081014463,199.77011494252875,2.169916500989221,1.2383345779494357,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.3367282173237732,neutral,1.0
dash,DASH,748169860,-0.045192250115808366,0.03866811289102667,-0.2408664304650901,-50.66424622493605,-50.66424622493605,-50.66424622493605,93.42465753424658,0.4514418502750033,14301544.852490038,31679705.46766547,0.4514418502750033,502.63550472401795,1.2445318264916476,0.7610191564061206,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.6527907985601682,neutral,1.0
starknet,STRK,701201559,0.5704241697046017,0.7423108929388655,0.16935514882465288,-38.98916967509024,-38.98916967509024,-80.61926605504587,55.61643835616439,1.51117194075472,26336509.71137457,17427871.04571397,1.51117194075472,142.0388349514563,1.6944003616782268,1.073824725682596,mexc,0.0,0.22506199811849842,0.22506199811849842,0.0,500m_2b,0.0,0.0,1.1108259334362054,neutral,1.0
pudgy-penguins,PENGU,662001667,-0.9106191384600956,-1.2670381455195163,-0.07897478865478069,-72.3289615475596,-75.58837850998215,-75.58837850998215,30.409356725146196,0.8454729533819227,4880870.712472206,5772947.19239515,0.8454729533819227,272.75399235818554,-0.12679824782498283,-0.009419316643732644,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.49358683079121407,neutral,1.0
aerodrome-finance,AERO,641214252,0.22148834865008157,0.23838951255284416,0.1820522995436356,-47.350401905328965,-52.833711161488196,-66.48981525343439,30.924855491329478,0.6904157751706458,338634.9064991428,490479.67714156664,0.6904157751706458,101.80234304595976,0.005302993032263344,0.07235854636909311,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.2232115564400509,neutral,1.0
virtual-protocol,VIRTUAL,591076364,0.06886596122438361,0.050433999988130494,0.1118738707756409,-50.46902268760907,-61.031494035870594,-80.34858434940658,19.726027397260275,0.44386690027204606,1345086.7752361428,3030383.1495697,0.44386690027204606,159.75350616234593,2.4105025261170567,1.487929267210698,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.6148639102220463,neutral,1.0
beldex,BDX,590731713,1.6413061998982135,2.18590678321715,0.37057150548736156,-15.036543422184012,-15.036543422184012,-15.036543422184012,76.43835616438356,1.1502358934439323,1109158.1010748143,964287.5060644068,1.1502358934439323,25.916903505210453,0.08312856433650863,0.034946911693343095,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.9848260538790888,neutral,1.0
optimism,OP,583084464,-0.48219353195372705,-0.7114894191813189,0.0528302049106538,-63.111111111111114,-64.83050847457628,-88.5504436656476,0.547945205479452,0.9427464489549178,608150.422954,645083.7588708666,0.9427464489549178,175.1156642432254,1.7078945160970767,1.1521943767312601,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.18414903634304394,neutral,1.0
blockstack,STX,568235778,-0.1303800433876591,-0.24112725967239945,0.1280301279434017,-55.30670470756063,-65.30454042081949,-88.60312841033104,0.821917808219178,0.6905467683589889,456695.22116614337,661353.0641109669,0.6905467683589889,127.89336801040312,1.7513230558501125,0.9904381464769524,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.3710774134979147,neutral,1.0
lido-dao,LDO,561409701,-0.024056244525507427,-0.09728723169439625,0.14681605886856647,-52.92006281313093,-59.167261171282185,-73.52396972245585,1.095890410958904,1.03513139558296,1001984.2033217143,967977.7925752334,1.03513139558296,117.55327802179924,1.9000815058376814,1.320857926511385,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.13129674813430361,neutral,1.0
curve-dao-token,CRV,556949740,-0.06133661067709014,-0.1450723813285126,0.1340468541762289,-53.71293001186239,-64.47560087399854,-64.47560087399854,1.3636363636363635,0.8631890631021413,604080.8428928572,699824.4865636999,0.8631890631021413,127.34627831715208,0.09511049976920007,0.0430888421704002,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.11274376647794013,neutral,1.0
injective-protocol,INJ,551037291,-0.4700516918795684,-0.6953068891670254,0.05554376845783116,-62.84260515603799,-66.19761772511264,-73.61753371868978,0.9868421052631579,0.8651201520227154,302663.048967143,349850.8828623333,0.8651201520227154,173.36795252225517,0.11747539841762386,0.09132065219422668,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.282135748767323,neutral,1.0
newton-project,AB,549542873,0.8765475670310406,1.1392828876560332,0.26349848557272487,-32.40247745300445,-60.581675326321125,-63.42079375877952,20.0,1.076744435524259,72921.28328548714,67723.854314587,1.076744435524259,72.30855645010297,-0.05261109012289227,-0.13959320426035599,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.5654693502912774,neutral,1.0
myx-finance,MYX,548694105,-1.8023953789689464,-1.9374849825665403,-1.487186303907894,-83.45323989884722,-83.45323989884722,,77.72277227722772,0.975008651139328,54633.27622244286,56033.63227454667,0.975008651139328,1607.12612453001,-1.3683081076980503,-0.6572367520009462,mexc,0.0,0.22506199811849842,0.22506199811849842,0.0,500m_2b,0.0,0.0,-0.599554289395686,neutral,1.0
the-graph,GRT,532743017,0.10024896604283286,0.07152942123226318,0.16726123726749545,-50.11900039666799,-56.52549697493519,-85.06532066508314,0.821917808219178,0.8692883853297755,819781.1197017714,943048.5136308098,0.8692883853297755,106.97865353037766,1.6616336170226333,1.014232080264483,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.036660196413717344,neutral,1.0
tezos,XTZ,528419523,0.6405768360330135,0.8065525519289715,0.2533001656091116,-37.92325056433409,-53.85045683386165,-72.37723214285714,1.36986301369863,0.5638395225998422,501121.737805,888766.6041825999,0.5638395225998422,63.83809328128209,1.3384754069891054,0.8388964471616797,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.21499582740737735,neutral,1.0
celestia,TIA,525135286,-0.6450747189344879,-0.9278262229008738,0.014678790320412676,-66.70064377682404,-76.2729357798165,-92.9753282028067,0.273972602739726,0.8191410162115046,2092362.4527622855,2554337.301334733,0.8191410162115046,200.3061060093443,1.7030401165676265,1.0891398616972678,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.41683696661299596,neutral,1.0
telcoin,TEL,503629283,1.3285939366592674,1.8028974912608227,0.221885642588972,-21.391561806069582,-23.914600945694232,-56.41467618813101,52.87671232876713,1.2062835204216855,518455.7804603557,429795.957321142,1.2062835204216855,149.5382342076099,2.059836687814738,1.1660969411764306,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.927696754462064,neutral,1.0
iota,IOTA,484484442,0.4411330175550333,0.5342906329996194,0.22376524818433235,-42.44071146245059,-51.7798013245033,-76.4503739640186,0.821917808219178,0.9106359473403453,706078.7996244285,775368.9075054,0.9106359473403453,77.54385964912281,1.756926618764101,0.9955881215021983,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.20730654468560766,neutral,1.0
spx6900,SPX,475358060,-0.7157381272994449,-1.0073047667557538,-0.03541596856805782,-68.01937838177929,-76.3251047973917,-76.3251047973917,12.876712328767123,0.8553454804106265,709764.7374707144,829798.8984871667,0.8553454804106265,244.69746258945997,2.842263867021266,1.7044278974925595,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.29319923286313676,neutral,1.0
kaia,KAIA,469696084,0.0805548141898306,0.046953653500792863,0.158957522464252,-50.52676976156738,-61.736395692366344,-80.1394934705184,1.095890410958904,0.9438206253867701,51758.82375202857,54839.68283784667,0.9438206253867701,113.70638578011851,1.3828861824059484,0.7955614519316612,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.09406551407837194,neutral,1.0
floki,FLOKI,449467977,-0.1885173999389026,-0.31901285105348415,0.11597198599512096,-56.59900851183238,-69.28779454593592,-82.05584345270323,0.821917808219178,0.5895955033509482,377938.78682994714,641013.6859625684,0.5895955033509482,135.32907770195908,1.918130215019129,1.1823881361792714,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.31185198801174746,neutral,1.0
trust-wallet-token,TWT,449463261,0.7925194186890776,1.0456869724592512,0.20179512655867277,-33.955452209031954,-33.955452209031954,-33.955452209031954,67.3972602739726,0.6462536602621143,327092.1020797143,506135.78257653327,0.6462536602621143,127.22469410456063,0.9800692300152768,0.6081396240904858,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.12086821784412988,neutral,1.0
decred,DCR,434938852,0.43169943821770973,0.5687611296311313,0.11188882491972599,-41.86876544339708,-41.86876544339708,-41.86876544339708,95.06849315068493,0.43455640244018107,1724566.4105671428,3968567.488324,0.43455640244018107,188.4064665127021,0.9637685151334701,0.5699241460348698,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.20014829343972748,neutral,1.0
pyth-network,PYTH,426662914,-0.6992933154149308,-0.996314112785332,-0.006244788217328252,-67.83701777199826,-67.83701777199826,-85.91495823842065,0.821917808219178,0.7834265340675189,630589.2028225715,804911.7248411,0.7834265340675189,216.89560439560438,1.8065499479572724,1.0897213874672074,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.34774451702077347,neutral,1.0
ether-fi,ETHFI,424232459,-0.4250983553003032,-0.6340523239126403,0.06246090479514995,-61.82624890446976,-61.82624890446976,-76.48785425101214,16.43835616438356,0.6751999447643263,1981303.4014034288,2934395.0881023672,0.6751999447643263,170.01922792486317,2.133436888383104,1.4425157476489014,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.33201668732918627,neutral,1.0
ethereum-name-service,ENS,422201921,-0.13611628963136269,-0.24880454121323936,0.12682296405968285,-55.434088732843925,-64.15506065079263,-76.5005364694002,0.821917808219178,0.7128604722047528,346909.02364285715,486643.65211599995,0.7128604722047528,128.6444079547528,1.817565755688667,1.2376192447095165,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.18676609734390753,neutral,1.0
conflux-token,CFX,418809212,-0.27899843325962265,-0.442412794438851,0.10230174282524347,-58.64650168041552,-64.5603316604844,-68.38847800700663,21.36986301369863,0.8950721212320685,1249916.991424457,1396442.7689960266,0.8950721212320685,141.81751015884743,1.6077838618716374,1.1017738914954303,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.088259923207758,neutral,1.0
bitcoin-cash-sv,BSV,414412382,1.1012997583197877,1.4388614014408758,0.31365592437058226,-27.43177046885934,-43.068899258852596,-75.13189448441247,0.547945205479452,1.0504952054526528,608690.4088248858,579431.8771427466,1.0504952054526528,40.029397354238114,1.3399445807551555,0.7788283282932714,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.5847736423946754,neutral,1.0
sun-token,SUN,407711761,0.7705801666172761,0.9889777087981324,0.2609859015286115,-34.896391295032295,-34.896391295032295,-46.64358819987958,56.43835616438356,0.5406517420365953,723161.2012255759,1337573.053036842,0.5406517420365953,66.44250853329257,0.5771632775311677,0.3416757141395862,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.022706335985995287,neutral,1.0
the-sandbox,SAND,403733207,-0.025349104082169206,-0.09942388800753314,0.14749205841034663,-52.955514929920774,-55.311143270622274,-83.50427350427351,0.821917808219178,1.0535130706885567,640820.3961827143,608270.0006407,1.0535130706885567,116.77675033025099,1.7728271466692833,1.0418336922182294,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.14556858545896575,neutral,1.0
sonic-3,S,403050208,-0.6924408502710253,-0.9875079854538145,-0.003950868177850817,-67.69090355947672,-76.1830006727966,-87.72254335260115,0.9345794392523363,0.6297882591603258,1671006.1681024285,2653282.5021703667,0.6297882591603258,215.14860977948223,-0.35048254450567795,-0.16803235212589826,mexc,15.684331003064854,21.323752992623334,21.323752992623334,2.5743666478277643,150m_500m,0.0,0.0,-0.1586221866712002,neutral,1.0
bittorrent,BTT,399724375,0.5771486143780343,0.720527280525411,0.24259839336748862,-39.35061066428359,-45.19515477792733,-77.62637362637362,0.821917808219178,0.8475970698930984,84037.65023402362,99148.11320032373,0.8475970698930984,69.50265084574603,0.9593673106001226,0.567072795365584,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.20717659565383062,neutral,1.0
flow,FLOW,384960574,0.287438137298462,0.3240373421018471,0.20203999275723028,-45.929304446978335,-47.17023172905526,-80.52566735112936,0.547945205479452,1.085539980051036,472212.46120099974,435002.3673737,1.085539980051036,87.07337883959045,1.4523256154933937,0.8865536763816884,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.29537551329183626,neutral,1.0
plasma,XPL,375141049,-1.7218310488552413,-2.2041291096764213,-0.5964689069391554,-87.87748851454825,,,1.6666666666666667,1.0676685555070906,8284128.053628875,7759082.171052904,1.0676685555070906,724.911571500758,0.7204255285394368,0.5520662417831502,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.5076251292368726,neutral,1.0
just,JST,372280686,2.243592026027892,3.0256332519005817,0.4188291656582833,-1.1035207566999383,-5.117217040584821,-42.003081664098616,79.72602739726027,0.4904101220807699,1376425.4734466432,2806682.4306288436,0.4904101220807699,25.36231884057969,0.5314941755084437,0.3153486263689251,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.5576722431123546,neutral,1.0
