id,symbol,market_cap,breakout_score,z_break,z_donch,dist_90,dist_180,dist_365,p365,vol_acc,vol_acc_7d,vol_acc_30d,break_vol_mult,donch_width,beta_btc,beta_eth,price_source,buzz_48h,buzz_7d,buzz_level,buzz_acc,mom_7d_pct,mom_30d_pct,volume_mc_ratio,ath_drawdown_pct,z_mom7,z_mom30,z_vmc,z_dd,beta_pen,score_global,score_segment,z_slope,z_volacc,z_buzz_level,z_buzz_acc,z_buzz_combined,early_score
internet-computer,ICP,1805181559.0,-0.450421383368173,-0.5860015078253943,-0.13406775963465678,-63.0228667038483,-63.0228667038483,-75.73916861826697,5.205479452054795,0.2857126698691926,1319678.9504285716,4618902.448508,0.2857126698691926,210.10031131096505,1.3589181018024645,0.8563057651022854,mexc,0.8357155768205291,0.8357155768205291,0.8357155768205291,3.5,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.1758004523476183
pi-network,PI,1731874293.0,0.3993767708161207,0.36624593363194835,0.4766820575791897,-44.59863364645602,-67.25035494557501,-92.47419802719584,4.513888888888888,0.8797013713716345,49795.87931727143,56605.435591886664,0.8797013713716345,88.67126529379183,0.29936023735189843,0.18449102343597681,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.8790371848030312,0.0,0.0,0,0,0,0,0,0.1098737800895845
pump-fun,PUMP,1627331945.0,-0.6810554655460814,-0.8462133993934142,-0.2956869532356384,-68.0574872508113,-68.0574872508113,,7.28476821192053,0.551666496252328,3873600.946617115,7021635.304902329,0.551666496252328,241.70297029702974,0.14450752775871564,0.13764444390659689,mexc,0.9027567221288886,0.9027567221288886,0.9027567221288886,3.4999999999999996,,,,,0,0,0,0,0.9294620070836719,0.0,0.0,0,0,0,0,0,-0.25386401981802426
htx-dao,HTX,1529447687.0,0.8954268772628216,0.9667928207346675,0.728906342495181,-32.97915815284021,-34.05709690390029,-38.55376545522668,7.397260273972603,0.9076515166544654,443266.2169760975,488366.0841662482,0.9076515166544654,51.893234016139054,0.4888446999482115,0.31677767756917447,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.7985944056206535,0.0,0.0,0,0,0,0,0,0.29003784622040024
ondo-finance,ONDO,1489566978.0,-0.14020324385959462,-0.272848203954729,0.1693016630290522,-56.96392739667036,-58.86175728699552,-70.05075494796979,2.1604938271604937,0.8365471866733869,53853.795761928566,64376.279808056664,0.8365471866733869,139.47558968732858,0.17552412707762602,0.08347088720289784,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.935251246429869,0.0,0.0,0,0,0,0,0,-0.08185446118641869
kucoin-shares,KCS,1362678904.0,0.7999349967756582,0.8643347259669918,0.6496689619958798,-34.961533462483516,-34.961533462483516,-34.961533462483516,10.41095890410959,0.8040812262865943,450851.21519685717,560703.5713033334,0.8040812262865943,69.00699798115042,0.6163816813347294,0.39896775063761836,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.7461626420069131,0.0,0.0,0,0,0,0,0,0.25930041779009755
kaspa,KAS,1284574565.0,0.2793128432142718,0.270017658587592,0.30100160734319126,-46.46047342563645,-58.23534535319224,-64.81302101678995,4.615384615384616,0.6704711583459316,81500.94717479857,121557.72274509667,0.6704711583459316,135.05944725860212,0.03507925623504642,-0.043566032504279976,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0.0810052975762776
aptos,APT,1276104445.0,-0.6690693396429206,-0.8598236420093766,-0.2239759674545233,-68.32082036257097,-68.39027955417505,-87.83403656821378,0.547945205479452,0.866019098436405,3266763.133798572,3772160.613659333,0.866019098436405,219.35672514619884,1.4558614893266362,0.9051803307053482,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.25794709260281296
polygon-ecosystem-token,POL,1266970933.0,-0.16703470268094134,-0.3118283200637818,0.170817071212353,-57.71812080536913,-58.595641646489106,-80.82652570879385,0.273972602739726,0.6915260298078635,2117643.989714286,3062276.6149564334,0.6915260298078635,136.5079365079365,1.4440124769017464,0.8732288214089785,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.09354849601913454
sky,SKY,1251074079.0,0.9881666964033973,1.1321627932665288,0.6521758037227571,-29.779553951269822,,,31.818181818181817,0.5772805473589215,87956.5002722143,152363.52701406332,0.5772805473589215,85.52977756517579,0.10977594156484802,0.2012209397534907,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.9222507796704154,0.0,0.0,0,0,0,0,0,0.33964883797995865
quant-network,QNT,1210869499.0,1.3304659427253707,1.5318110686423279,0.8606606489191373,-22.047096350501928,-38.429047795479796,-41.691228070175434,23.013698630136986,0.45234023371331117,687382.8813428573,1519614.7282766667,0.45234023371331117,48.889509708059784,1.1159891518722145,0.6837282846735879,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5500706408635494,0.0,0.0,0,0,0,0,0,0.4595433205926983
arbitrum,ARB,1163086679.0,-0.37406253329565525,-0.5261675189219325,-0.019150900167675265,-61.865189289012015,-66.3132137030995,,4.929577464788732,0.8435488409511103,49452.36133671429,58624.18266256667,0.8435488409511103,179.55601445534327,-0.09356109865499662,0.01995004886948542,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.15785025567657973
algorand,ALGO,1151127304.0,0.24301327857699778,0.1685828744080387,0.4166842216379023,-48.4230495612995,-59.00609411321229,-72.18136471190127,0.547945205479452,0.5508859862988468,55620.888218042855,100966.24274604332,0.5508859862988468,93.88505747126439,1.7354134767556288,0.9952851318444772,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.05057486232241161
official-trump,TRUMP,1131584460.0,0.6392575370331283,0.6570341521684787,0.5977787683839774,-38.972417522985396,-49.696861626248214,-87.83973101709162,0.6097560975609756,0.42381308790923305,2611537.742004286,6162003.525864666,0.42381308790923305,71.17200518422513,0.07791009577379299,0.012281049623789097,mexc,0.8234990780439341,0.8234990780439341,0.8234990780439341,3.5,,,,,0,0,0,0,0.9774522136506045,0.0,0.0,0,0,0,0,0,0.1971102456505436
cosmos,ATOM,1054652763.0,-0.034870560988065916,-0.1588591407200139,0.254436125053146,-54.75844909807175,-57.933294775400036,-76.27487224094813,0.547945205479452,0.6797415733582162,744656.4789742852,1095499.3900040002,0.6797415733582162,121.34006424965582,1.3258672972138514,0.830821657407159,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.04765774221600417
vechain,VET,1020408718.0,-0.011591872507267786,-0.13209204506090452,0.2695751967845513,-54.24055512721666,-58.16002819880155,-80.22655338997168,0.273972602739726,0.7695363398787726,821682.3473151142,1067762.8914114132,0.7695363398787726,118.53411962931762,1.6688283008210891,0.9865339961914258,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.039627613518271355
filecoin,FIL,1012435271.0,-0.23238437372950912,-0.3816733555482327,0.1159565838475125,-59.06949352179034,-59.06949352179034,-79.40435620091866,0.547945205479452,0.4031561846477529,2159853.370447,5357361.3718318995,0.4031561846477529,148.42721287490855,1.5171637439339636,0.9507773024834417,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.1145020066644698
flare-networks,FLR,1005228919.0,0.003546795023671112,-0.11009562739272385,0.2687124473285927,-53.814964983413205,-53.814964983413205,-59.105744125326375,1.36986301369863,0.764551252906846,875558.8546097429,1145193.1460197635,0.764551252906846,120.211038961039,1.294284017874512,0.6618066042650811,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5109773444651017,0.0,0.0,0,0,0,0,0,-0.033028688217817154
lombard-staked-btc,LBTC,1003130320.0,1.1018129413747062,1.2310103897518447,0.8003522284947168,-27.867035129458827,,,11.76470588235294,0.9059800339806479,48788.89704007143,53852.06650273,0.9059800339806479,47.54454019903247,-0.023526142269609918,0.027871209341852957,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.9989137332319392,0.0,0.0,0,0,0,0,0,0.3693031169255534
nexo,NEXO,971847601.0,1.2130310989523576,1.3706267404765524,0.8453079353959033,-25.16571604747958,-29.56326175275682,-35.1652754590985,3.8356164383561646,0.5128287834386597,219083.24706728564,427205.4419377,0.5128287834386597,43.09032756148674,0.8443132598520894,0.43589612983393267,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.6799476525784944,0.0,0.0,0,0,0,0,0,0.41118802214296574
xdce-crowd-sale,XDC,911868886.0,0.7152038668885331,0.7440631551342474,0.6478655276485332,-37.28856670482005,-50.81296758104739,-50.81296758104739,2.100840336134454,0.8640631990870532,50262.53117834287,58169.97093667334,0.8640631990870532,61.790123456790134,0.14188891544565266,0.06626710248476073,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.9479609955173967,0.0,0.0,0,0,0,0,0,0.22321894654027422
render-token,RENDER,822242212.0,-0.3336712974586414,-0.4975159350754514,0.048632856980582,-61.31083394472976,-65.54878048780488,-83.33859926276988,0.821917808219178,0.5294089511661596,321199.12856857147,606712.6894266666,0.5294089511661596,161.11111111111111,1.9191985907195899,1.0982169176097654,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.1492547805226354
bonk,BONK,756764824.0,-0.5179017739084771,-0.6877923181014289,-0.1214905041249232,-64.99233128834356,-76.37163561076605,-76.4751352744138,1.9178082191780823,0.6997258103093332,1510232.56029287,2158320.499318483,0.6997258103093332,199.77011494252875,2.1628026871464585,1.260381276815322,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.20633769543042868
pudgy-penguins,PENGU,701749081.0,-0.8342606042434819,-0.9839818600718119,-0.48491100731071224,-70.72305306594475,-74.17163261993647,-74.17163261993647,34.166666666666664,0.9646610243390168,4141288.5064360527,4292998.682385507,0.9646610243390168,289.466680315283,0.2916772557637917,0.15939456122365175,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.8872320457531391,0.0,0.0,0,0,0,0,0,-0.29519455802154354
story-2,IP,663990319.0,-1.708033535754195,-1.741157335047346,-1.6307446707368425,-85.373003077825,-85.373003077825,,0.8130081300813009,0.8872793633960957,48389.55523571429,54537.00066966667,0.8872793633960957,583.6673346693387,-0.30223831541578466,-0.30680248075589683,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.5223472005142038
ultima,ULTIMA,642731846.0,1.0619504625057277,1.3703701431392379,0.3423045410275378,-25.170680733063143,-26.062725862661708,-71.37487391194803,40.54794520547945,1.02537224011722,1507736.952143714,1470428.8775863,1.02537224011722,193.66036188425858,0.24132432134227844,0.05056060590190307,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.9270287681889546,0.0,0.0,0,0,0,0,0,0.41111104294177137
morpho,MORPHO,640132508.0,0.19511107015753643,0.11149580416768637,0.3902133574671866,-49.52757916241063,-55.743394536497995,-69.74899239834701,7.397260273972603,0.5259927680527382,287502.859396,546590.8979326,0.5259927680527382,98.12800404755883,1.725728918592244,1.1380074691790258,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.03344874125030591
fetch-ai,FET,624819688.0,-0.5565263830115224,-0.7005697722523402,-0.22042514144961428,-65.23955147808358,-71.61712247324614,-86.81943677526228,3.0136986301369864,0.34852136457597077,1004697.7922317144,2882743.7693929668,0.34852136457597077,228.5645933014354,1.8308511832910788,1.1049225348683713,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.21017093167570206
beldex,BDX,599786205.0,1.972606969630542,2.3368883151459747,1.1226171634278659,-6.470335339638867,-6.470335339638867,-6.470335339638867,97.80821917808218,0.7522955854807921,640337.7792433857,851178.43518136,0.7522955854807921,22.388845040778737,0.0603468238677188,0.029154349763002796,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.9776247065923196,0.0,0.0,0,0,0,0,0,0.7010664945437924
optimism,OP,587693969.0,-0.42224088884226646,-0.57566233803242,-0.06425750739857505,-62.82282282282282,-64.55565735226752,-87.94500272649373,1.9178082191780823,0.7063957728688011,333949.89767599996,472751.8347395667,0.7063957728688011,189.86768802228414,1.7366105572245616,1.1453697418016966,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.17269870140972599
aerodrome-finance,AERO,560507835.0,-0.007098902931292922,-0.11756645655697136,0.2506587221952901,-53.95951175945222,-58.75450060008001,-70.69635243960208,23.076923076923077,0.4007646615134738,111939.83743171429,279315.6387815667,0.4007646615134738,125.13404825737263,-0.1978301506824698,-0.10060761474739159,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.03526993696709141
curve-dao-token,CRV,557479029.0,0.019307921795175174,-0.08412558298067238,0.2606527662721528,-53.312492485271136,-64.64857975236708,-64.64857975236708,3.361344537815126,0.5971397505085586,265422.9279125714,444490.469252,0.5971397505085586,124.29881337648325,0.18104263088686443,0.06455493838003923,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.9386006076832741,0.0,0.0,0,0,0,0,0,-0.025237674894201714
spx6900,SPX,549809253.0,-0.48487832613580456,-0.5857236608567616,-0.24957254512023816,-63.017490877060524,-72.62226362366093,-72.62226362366093,20.54794520547945,0.6284492195704638,458330.7538605714,729304.3568004332,0.6284492195704638,244.69746258945997,2.8103726747859383,1.682819227000782,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.1757170982570285
injective-protocol,INJ,540763963.0,-0.4364306104393956,-0.6036841486489366,-0.046172354617133426,-63.36499321573948,-66.67283836326605,-73.98843930635839,1.2422360248447204,0.6983931235809206,174640.9905214287,250061.15413333333,0.6983931235809206,182.64621284755515,-0.18496440833842914,-0.1184796704666124,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.18110524459468097
blockstack,STX,537329210.0,-0.1846601151112243,-0.31917159874830214,0.12920001337529066,-57.860199714693294,-67.28682170542636,-87.95760293518141,1.095890410958904,0.823942402931514,343621.43036057195,417045.45018923335,0.823942402931514,148.49344204182913,1.76516233642238,0.994235367782663,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.09575147962449064
myx-finance,MYX,530938217.0,-1.8822221221581312,-1.6681678567141545,-2.381682074860744,-83.96079118729986,-83.96079118729986,-83.96079118729986,71.81818181818181,0.8724091001314883,47948.83675102857,54961.41287820334,0.8724091001314883,813.1865065366532,-0.6136697363938799,-0.6540958822347286,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.5004503570142463
virtual-protocol,VIRTUAL,530391992.0,-0.11980878538096157,-0.2196004956589264,0.11303853860095639,-55.933682373472934,-58.3118357238675,-82.5166881241142,16.986301369863014,0.5600298879901762,577980.5817074296,1032053.0994902336,0.5600298879901762,159.75350616234593,2.404542365365723,1.4628764948626565,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.06588014869767791
tezos,XTZ,524506320.0,0.6654212619238661,0.6892222930346796,0.6098855226653012,-38.34963631803361,-54.16744359500281,-67.29643427354976,2.73972602739726,0.7269699311441219,283009.05403099995,389299.5320805,0.7269699311441219,69.62348436502872,1.2741532288836626,0.8096818070541234,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.2067666879104039
lido-dao,LDO,523510139.0,-0.10813212306014658,-0.23776086079467396,0.1943349316537506,-56.28505197038809,-62.08573837473248,-75.41631623212783,1.36986301369863,1.1495795632099208,1041843.5311149999,906282.2308757,1.1495795632099208,134.244175862673,1.965908238861204,1.318288817564299,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.07132825823840218
starknet,STRK,505981137.0,-0.17430067411005956,-0.31408238728480764,0.1518566566310192,-57.761732851985556,-57.761732851985556,-84.06476997578693,1.643835616438356,0.11192679491631005,1468008.8704598548,13115794.761723634,0.11192679491631005,142.0388349514563,1.6594974955019273,1.0390569352606105,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.09422471618544229
celestia,TIA,498640092.0,-0.6991783283804441,-0.879787361618104,-0.2777572508259044,-68.70708154506437,-73.99465002229158,-91.91321225564953,1.36986301369863,0.694105359559595,1402493.8999478573,2020577.8281812,0.694105359559595,234.16995338831126,1.741582343799824,1.1113554701644177,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.2639362084854312
telcoin,TEL,494829993.0,1.190573984832756,1.4807626565593606,0.5134670841373455,-23.034789045151737,-25.505086688637345,-57.32578182713617,48.49315068493151,0.31415932544061653,145960.69885132994,464607.24553255364,0.31415932544061653,149.5382342076099,2.030162821767074,1.109198766467879,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.44422879696780815
ether-fi,ETHFI,481688049.0,-0.15774980459875057,-0.2557668967882769,0.07095674384347754,-56.63343558282208,-56.63343558282208,-71.89563365282216,19.726027397260275,0.5932192551687481,1023186.5639895714,1724803.3590860332,0.5932192551687481,170.01922792486317,2.1360285362975073,1.4219372342447232,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.07673006903648306
the-graph,GRT,465894425.0,-0.1182781635866509,-0.2558101325039941,0.2026297638871499,-56.63427211424038,-62.20397579948143,-84.75775531544092,0.273972602739726,0.8153755776965056,515009.17322337144,631622.0246359466,0.8153755776965056,130.59684427166704,1.6370408389238218,1.0130207640469098,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.07674303975119823
kaia,KAIA,442602258.0,0.027493865868674715,-0.08566976387633259,0.2915423352736917,-53.34236953976957,-63.91403793004859,-74.78860110526666,0.547945205479452,0.9075126829291829,48553.916610742854,53502.19068457,0.9075126829291829,114.95166203151905,1.3411116325934729,0.7835937028520378,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.025700929162899774
doublezero,2Z,439798013.0,-1.3196813300041186,-1.4052324088519672,-1.1200621460258056,-78.8734748453953,,,16.901408450704224,0.7624451177734474,229092.77094543283,300471.16258603334,0.7624451177734474,452.44690674053567,0.08546421093747622,0.4679776462821758,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.861639535695087,0.0,0.0,0,0,0,0,0,-0.4215697226555902
newton-project,AB,426743337.0,0.40203553064209574,0.35956843634457025,0.5011254173363219,-44.727830912740586,-70.33962742364719,-72.47592599016988,11.78082191780822,0.5997672867423078,41314.099696084275,68883.549685555,0.5997672867423078,80.92287972655416,-0.13785820107466173,-0.19880709163694496,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0.10787053090337108
iota,IOTA,423890278.0,0.16920687365173412,0.08631175316779385,0.3626288214475948,-50.01484413656605,-58.187086092715234,-76.01614434947768,1.095890410958904,0.6994108953972498,399776.6237270715,571590.5004596866,0.6994108953972498,104.76190476190479,1.724041626414589,0.9960073647303084,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.025893525950338156
bittorrent,BTT,418558160.0,0.7719642134029742,0.8245871269735613,0.6491774150716041,-35.73057625057017,-43.10901749663526,-68.96703619411204,6.027397260273973,0.9251462875979448,68759.25595152048,74322.57673545598,0.9251462875979448,66.59067882472137,0.9256345923467414,0.5631557583882986,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.62780241231624,0.0,0.0,0,0,0,0,0,0.24737613809206838
ethereum-name-service,ENS,417321216.0,-0.08575863482199537,-0.21350014085364957,0.21230487925186442,-55.81565175057812,-65.05038187536101,-77.08749710727284,0.547945205479452,0.4378495031148225,120295.07025714287,274740.680077,0.4378495031148225,130.42909226886047,1.7638091548257362,1.1327057401558824,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.06405004225609487
trust-wallet-token,TWT,407810259.0,0.5546406773825658,0.5953215679037099,0.45971859949989635,-40.16644229592462,-40.16644229592462,-40.16644229592462,56.986301369863014,0.620276275353296,200496.37553642856,323237.2146141333,0.620276275353296,108.52366977159629,0.979570677522057,0.6082213989920269,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.603051980871479,0.0,0.0,0,0,0,0,0,0.17859647037111298
bitcoin-cash-sv,BSV,399723096.0,1.0198895207786722,1.1178756829794838,0.7912551423101124,-30.055983205038494,-39.0176937156803,-70.35444164318554,0.273972602739726,0.6272714709836085,217357.7199621,346513.00117518,0.6272714709836085,42.97148574287144,1.2942200112651008,0.7580208555338206,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.3353627048938451
sun-token,SUN,394844114.0,0.7263686619249405,0.7582293122849975,0.6520271444181414,-37.01447767132932,-37.01447767132932,-37.01447767132932,52.602739726027394,0.6889720889018776,491537.9565653572,713436.675422945,0.6889720889018776,61.45787002718062,0.4901505426188857,0.31294310767670946,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.7992265874261012,0.0,0.0,0,0,0,0,0,0.22746879368549922
pyth-network,PYTH,375973709.0,-0.39956128347377623,-0.5737275441989469,0.006826658218288505,-62.78538812785388,-71.7381881231036,-86.80161943319838,0.273972602739726,0.6160796246796553,308684.2663428571,501046.0563492334,0.6160796246796553,168.7116564417178,1.8106836112780937,1.0841200871286405,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.17211826325968407
conflux-token,CFX,372042221.0,-0.3326597106178611,-0.4932007788295138,0.041936115209328606,-61.2273436239445,-68.54025747327078,-68.54025747327078,7.397260273972603,0.4172880865794149,362444.0777877429,868570.3940382334,0.4172880865794149,163.3942484771214,1.5992039260302355,1.1056328685558712,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.14796023364885413
basic-attention-token,BAT,367703184.0,1.701646092951253,2.092662634136826,0.789274163518249,-11.19565217391305,-11.19565217391305,-17.08389715832205,89.86301369863014,0.6205180436956815,1125110.3154044289,1813179.0474673333,0.6205180436956815,106.43231114435304,1.4525440546735686,0.8673867316153988,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.6277987902410478
