id,symbol,market_cap,breakout_score,z_break,z_donch,dist_90,dist_180,dist_365,p365,vol_acc,vol_acc_7d,vol_acc_30d,break_vol_mult,donch_width,beta_btc,beta_eth,price_source,buzz_48h,buzz_7d,buzz_level,buzz_acc,mc_bucket,score_global,score_segment,early_score,risk_regime,beta_pen
pi-network,PI,1926390692,0.7298358682720025,0.7762300622939292,0.6215827488875071,-38.415350128095646,-64.06011524684628,-91.63425182435445,12.544802867383511,0.9033091684928758,51697.025904500006,57230.71093228667,0.9033091684928758,88.67126529379183,-0.09921795774480464,-0.12886441896026096,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.46068489600110346,neutral,1.0
ethena,ENA,1769417473,-0.8314557102453402,-1.0005266363241019,-0.4369568827282296,-70.55541780312421,-70.67901234567901,-81.21044303797468,1.095890410958904,0.6828148528768372,8283825.48685057,12131876.528387068,0.6828148528768372,246.031746031746,1.9094820408345403,1.312389878629018,mexc,0.0,0.1897694110992672,0.1897694110992672,0.0,500m_2b,0.0,0.0,-0.23805542577997524,neutral,1.0
pepe,PEPE,1701510741,-0.5800292540705261,-0.7543331016019601,-0.17332027649718004,-66.1019792016102,-71.47695998870932,-74.6105527638191,0.31645569620253167,0.665552046942624,157524.7363230623,236682.82149636632,0.665552046942624,195.00247402276102,-0.10050855698582041,-0.07335745220015377,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.20960489121317338,neutral,1.0
pump-fun,PUMP,1671455947,-0.6819867146207633,-0.8137418281673262,-0.37455811634544994,-67.17663421418636,-67.17663421418636,,13.380281690140844,0.6042478292819726,5768168.359351789,9546030.750670796,0.6042478292819726,241.70297029702974,-0.1862430020700647,-0.10375745686510833,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.3013343191405789,neutral,1.0
htx-dao,HTX,1581777358,1.1192345407417834,1.2123015144610716,0.9020782687301111,-30.527176134041678,-31.644551668677124,-54.38690635900188,14.520547945205479,0.9214286832485911,450386.61584102415,488791.6167892018,0.9214286832485911,44.878626406157494,0.5119189084668218,0.327063720289566,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.6113703858647795,neutral,1.0
ondo-finance,ONDO,1457912136,-0.17654969169163884,-0.31848726539408956,0.1546379802807461,-58.217886414738516,-59.637752242152466,-70.61569067537236,0.31746031746031744,0.8236871711699567,55842.51671882857,67795.7830028,0.8236871711699567,139.3368631195208,0.10625645896886451,0.09111111856921791,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.07533200516364903,neutral,1.0
kaspa,KAS,1425853979,0.5878830261884154,0.6645548848020596,0.408982022756579,-40.435462259937474,-53.53540632349099,-60.853293413173645,11.075949367088606,1.1047862388087877,148353.46026956715,134282.501952166,1.1047862388087877,135.05944725860212,-0.12860117347886288,-0.116456456195196,mexc,0.0,0.1897694110992672,0.1897694110992672,0.0,500m_2b,0.0,0.0,0.6401475154896926,neutral,1.0
quant-network,QNT,1406150367,2.02692838336145,2.393703741785002,1.1711192137064959,-9.156581292804212,-28.247499073731007,-41.55601158860455,43.56164383561644,1.2077932094128057,2068845.9640857144,1712914.0551233334,1.2077932094128057,48.889509708059784,1.1988666603305707,0.7307323677241501,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,1.1882531041526085,neutral,1.0
aptos,APT,1366724009,-0.5743597209053986,-0.748432322911054,-0.1681903162255362,-65.99523896722212,-66.06979718618673,-87.33287858117326,0.273972602739726,0.7248151745834105,3221137.4868814284,4444081.194537333,0.7248151745834105,194.07646742057082,1.4801316037143208,0.9202929587118873,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.152881396935483,neutral,1.0
polygon-ecosystem-token,POL,1255441817,-0.16229371947516974,-0.3025757425021152,0.16503100092103637,-57.93006004945249,-58.8031822898651,-83.30529857022708,0.273972602739726,0.5769167097880364,1896690.272703143,3287632.7562084333,0.5769167097880364,137.69941225860626,1.4772547245998926,0.891629002081036,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.1478397339546239,neutral,1.0
kucoin-shares,KCS,1255352248,0.6816487902982122,0.683276659646239,0.6778504284861498,-40.09680074766818,-40.09680074766818,-40.09680074766818,1.36986301369863,0.9293866268921395,538388.2124782858,579294.1246407334,0.9293866268921395,69.00699798115042,0.6175465364120198,0.4029709490478488,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.46821217279882094,neutral,1.0
sky,SKY,1209639514,1.0098725856570925,1.1339030608886371,0.7204681434501552,-31.94533969318035,,,26.582278481012654,1.5779309906852084,225269.89502024287,142762.83078920998,1.5779309906852084,85.52977756517579,-0.19390749978751673,0.02740745122587508,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,1.1805199776919675,neutral,1.0
official-trump,TRUMP,1146219137,0.7663181924098982,0.7962612937481779,0.6964509559539123,-38.05300162249864,-48.93901569186875,-87.65652951699462,1.2539184952978055,0.23098005803507846,2875797.6032814286,12450415.103994334,0.23098005803507846,71.17200518422513,0.23945372092589193,0.20406500357721813,mexc,2.417838818726837,2.6617155400449963,2.6617155400449963,3.1793163988518747,500m_2b,0.0,0.0,0.18428728702071262,neutral,1.0
algorand,ALGO,1139280108,0.2745904486366135,0.1976431646127981,0.45413411135884957,-48.881511342976836,-59.370484387761515,-74.74321421597344,0.273972602739726,0.5863327148015627,73098.10127144285,124670.00292859666,0.5863327148015627,95.62393691046853,1.759821403692859,1.0047436751157903,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.011134868521764714,neutral,1.0
cosmos,ATOM,1086736731,0.07035489956946067,-0.03898567125927464,0.3254828981698431,-53.16193240721543,-56.44881434355119,-78.26003272062361,0.273972602739726,0.4834028338237827,754071.2166471423,1559923.0370296666,0.4834028338237827,113.50154935812311,1.3809758533910914,0.8609438088349356,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.15424655374451623,neutral,1.0
arbitrum,ARB,1085796668,-0.510959989892273,-0.6819619959278853,-0.1119553091425111,-64.7928454097463,-68.53181076672105,,0.7518796992481203,0.8423496042883186,51489.07570614286,61125.5415139,0.8423496042883186,184.03317781233804,0.16229146692904264,0.10851062396033904,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.022444156173027682,neutral,1.0
filecoin,FIL,1063170849,-0.11695296243189499,-0.22719856450053127,0.1402867757282563,-56.56654888103652,-56.56654888103652,-81.75182481751825,1.643835616438356,0.1902405333541537,2546538.644837572,13385888.9056882,0.1902405333541537,148.42721287490855,1.576000853460004,0.9828816217039481,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.48962599388586164,neutral,1.0
vechain,VET,1057768721,0.10006200714066268,-0.004843747250033065,0.34484210071895277,-52.54433307633,-56.60909411350017,-84.1976893453145,0.273972602739726,0.4969220136356186,736916.5695723572,1482962.2140924532,0.4969220136356186,110.72298943948012,1.672197828326953,0.9863499367005982,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.13153343657139316,neutral,1.0
flare-networks,FLR,1046198246,0.1493082592003671,0.07366265943003861,0.32581465866446696,-51.124216734242545,-51.124216734242545,-62.26522481502561,3.287671232876712,0.516456415808971,740848.8797475856,1434484.8027245998,0.516456415808971,120.211038961039,1.2932449953866951,0.6607036829525541,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.09654006607009623,neutral,1.0
lombard-staked-btc,LBTC,980640246,1.1183659439396358,1.2153209576537454,0.892137578606714,-30.472556889533454,,,6.578947368421052,0.9278988946165023,49630.98152497285,53487.48857545,0.9278988946165023,47.54454019903247,-0.004934723094003131,0.05552317429165325,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.6170516524391668,neutral,1.0
nexo,NEXO,970232153,1.337805894510522,1.492500354207186,0.9768521552183062,-25.45860952674581,-29.838943702843878,-36.98032060471784,3.287671232876712,0.546796803130271,333692.6078468571,610268.0299821666,0.546796803130271,43.09032756148674,0.8676215006612996,0.4498950200917068,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.3403008526764039,neutral,1.0
xdce-crowd-sale,XDC,936259075,0.7937420111751048,0.8208500232954746,0.7304899828942418,-37.60821172396736,-49.67581047381546,-49.67581047381546,2.1834061135371177,0.8734255460556419,51637.1154877,59120.22578328667,0.8734255460556419,64.14941128704832,0.1730222354375868,0.08853833011763285,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,0.455046583376618,neutral,1.0
render-token,RENDER,817821685,-0.33998064375724,-0.49623038157084837,0.0246020778078462,-61.43311323061873,-65.65766550522648,-84.94079449961802,0.547945205479452,0.3651870569964123,343254.2885442857,939941.0027493333,0.3651870569964123,161.11111111111111,1.9080797515456949,1.095221395466431,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.404646574020138,neutral,1.0
pancakeswap-token,CAKE,787772379,0.3625605455892477,0.33451139193114915,0.4280085707914778,-46.40567765567766,-46.40567765567766,-46.40567765567766,40.0,0.4794820586707991,1589227.467712857,3314467.014925333,0.4794820586707991,110.40462427745665,1.4928806773455634,0.9685400963519823,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.05736238936555964,neutral,1.0
sei-network,SEI,780323814,-0.49418866525955946,-0.6642338469648503,-0.09741657461388083,-64.47215777262181,-66.9365721997301,-82.64626717665392,0.273972602739726,0.5869329588950537,1160619.7710010002,1977431.5846667667,0.5869329588950537,181.46938775510205,1.7158828439036393,1.0565555738701389,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.252741861149543,neutral,1.0
story-2,IP,728381725,-1.7295876498623928,-1.737024553060169,-1.7122348757342492,-83.87805950461673,-83.87805950461673,,0.8771929824561403,0.8990192559932332,49237.90364,54768.463869666666,0.8990192559932332,520.2727272727273,-0.2860589977753392,-0.14531603072065893,mexc,0.0,0.13202548191335514,0.13202548191335514,0.0,500m_2b,0.0,0.0,-0.35995766413083297,neutral,1.0
morpho,MORPHO,719185117,0.5823692596371921,0.5614349459098811,0.6312159916675846,-42.30081716036773,-49.40662785490373,-65.41758073567675,17.80821917808219,0.23099392307075722,269781.0451547143,1167914.0367345333,0.23099392307075722,73.31267979641515,1.665957292108931,1.1246625591249146,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.21141915381261062,neutral,1.0
bonk,BONK,718719461,-0.6071364918230567,-0.7820171424420919,-0.1990816403786415,-66.60276073619632,-77.45859213250517,-81.26881720430109,0.547945205479452,0.5686328028619831,1567374.7341918387,2756391.6930277185,0.5686328028619831,199.77011494252875,2.167588497340825,1.263851735615351,mexc,0.8320352970230169,0.8320352970230169,0.8320352970230169,3.5,500m_2b,0.0,0.0,0.021122938256936896,neutral,1.0
pudgy-penguins,PENGU,610613249,-1.054460157567278,-1.2178610665347311,-0.6731913699765544,-74.48681893447578,-77.49205833932339,-77.49205833932339,23.076923076923077,0.48283644576920864,2414303.80021508,5000251.785817127,0.48283644576920864,291.9542598125064,-0.443045785752042,-0.17044165239891876,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.5416646905201794,neutral,1.0
fetch-ai,FET,595671902,-0.6444370073877734,-0.7855499691676822,-0.3151734299013198,-66.66666666666667,-72.78240190249703,-89.27868852459017,1.095890410958904,0.37141216649864667,1844322.807757286,4965703.803254399,0.37141216649864667,228.5645933014354,1.826096704728328,1.1046450559072276,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.5036147716270856,neutral,1.0
dash,DASH,592964096,-0.7239276758590945,-0.46243872709788875,-1.3340685563019077,-60.82184998762274,-60.82184998762274,-60.82184998762274,87.3972602739726,0.2720187690578435,6841300.406095403,25150104.27328503,0.2720187690578435,502.63550472401795,1.270937339437887,0.7632480712389793,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.6228200205519681,neutral,1.0
spx6900,SPX,581061885,-0.41637970448343004,-0.4652126062227336,-0.3024362670917219,-60.872027180067946,-71.03400093153236,-71.03400093153236,24.65753424657534,0.9700767700813958,868120.0213231428,894898.2679487334,0.9700767700813958,244.69746258945997,2.8265657502497454,1.6932665330931322,mexc,0.8658492097995373,0.9978746917128924,0.9978746917128924,3.0369266396529726,500m_2b,0.0,0.0,0.4137793681542954,neutral,1.0
starknet,STRK,558255363,0.02980087918085976,-0.04713051563875498,0.20930746709329417,-53.309265944645,-53.309265944645,-85.16819571865443,9.58904109589041,0.1377151001979781,2428887.8395814262,17637048.051300667,0.1377151001979781,142.0388349514563,1.6940050266362636,1.0605435494086686,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.487694250536543,neutral,1.0
myx-finance,MYX,550700137,-2.780441437855468,-1.7043474835041927,-5.291327331341778,-83.28695818626089,-83.28695818626089,,77.72511848341233,0.8872597138733537,48762.29958842858,54958.31584143,0.8872597138733537,1416.5398807337847,-1.3521213211763161,-1.3339105467489198,mexc,0.7497905817386609,0.7497905817386609,0.7497905817386609,3.5,500m_2b,0.0,0.0,-0.37527919959423767,neutral,1.0
optimism,OP,548916748,-0.5354016379995513,-0.7045365870962379,-0.1407534234406162,-65.2012012012012,-66.8231791113147,-89.19916486466335,0.547945205479452,0.5358175338250998,329535.21682400006,615013.8732331333,0.5358175338250998,189.86768802228414,1.7329622802559157,1.1486324602787388,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.31416054322888576,neutral,1.0
virtual-protocol,VIRTUAL,544946945,-0.053461443022491346,-0.12739174878028842,0.11904260374570179,-54.76112565445026,-60.68906686886877,-82.05147623632763,17.534246575342465,0.5462347486292625,884097.1945104286,1618529.7561698665,0.5462347486292625,159.75350616234593,2.4143659471154826,1.4706901653469795,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.13876298005190313,neutral,1.0
curve-dao-token,CRV,542224169,-0.02297901921880921,-0.13830191628269947,0.2461077405969347,-54.95848161328589,-65.43153678077203,-65.43153678077203,1.3100436681222707,0.37691718270136115,233667.91701557144,619944.9845742668,0.37691718270136115,127.34627831715208,0.05929445884116164,-0.0987433862736741,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.2847683156850455,neutral,1.0
aerodrome-finance,AERO,527554563,-0.09318502294274016,-0.225025517633251,0.21444279800178512,-56.52724025007443,-61.05480730764102,-72.33064898152534,17.183098591549296,0.3351389435368231,135247.41008157143,403556.23448073334,0.3351389435368231,130.02910460537578,0.17269147706376523,0.05052741279750471,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.3475297192578651,neutral,1.0
injective-protocol,INJ,524831953,-0.4911995657135453,-0.6585346381779421,-0.10075106329661951,-64.36906377204885,-67.58624945997656,-74.70134874759152,0.6389776357827476,0.570558048152695,197478.63104000012,346114.88117533334,0.570558048152695,182.64621284755515,-0.06436501838148367,-0.09704253723500517,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.2668480781439839,neutral,1.0
blockstack,STX,511438261,-0.26043597375757277,-0.4114852040098626,0.09201223016443678,-59.90014265335235,-68.87043189368771,-89.77446344125136,0.273972602739726,0.6043216899527066,369191.8815577148,610919.4617631666,0.6043216899527066,149.3774457488438,1.7849557413727364,1.004440235794138,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.15626823543292995,neutral,1.0
lido-dao,LDO,504501527,-0.15453205142771895,-0.2939001078948565,0.17066008032893523,-57.77312495326403,-63.37635384914716,-76.25315391084946,0.273972602739726,0.5308436514529202,474038.75632700004,892991.2885452334,0.5308436514529202,136.81600850008854,1.955530730866939,1.3246587813096398,mexc,0.0,0.0,0.0,0.0,500m_2b,0.0,0.0,-0.18775259641237102,neutral,1.0
tezos,XTZ,494198256,0.6015609687308971,0.5843595500398945,0.6416976123432367,-41.88612992224731,-56.79656908446765,-74.140625,0.273972602739726,0.34338070182948377,302050.074976,879636.1396162334,0.34338070182948377,72.07596029348295,1.314112700876248,0.8316706685440173,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.09244374807854197,neutral,1.0
the-graph,GRT,492729785,0.02733499187635404,-0.08785915204963313,0.29612132770365746,-54.04601348671163,-59.94814174589456,-86.24109263657958,0.547945205479452,0.46234776469677397,409391.46115788573,885462.1832688667,0.46234776469677397,117.89109766637856,1.6592009900162368,1.0277451361507615,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.18969676935004828,neutral,1.0
telcoin,TEL,488782128,1.2654551504039895,1.564296207954895,0.568159349451877,-24.159881569207997,-26.594067918039833,-57.949601904292855,46.3013698630137,0.49625612549724324,225104.3705865371,453605.223232227,0.49625612549724324,149.5382342076099,2.0289526236679403,1.1050765597520729,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.21548556707991198,neutral,1.0
celestia,TIA,474032547,-0.7936963215620557,-0.9710085131616175,-0.3799678744964117,-70.0214592274678,-75.08693713776194,-93.67587143503849,0.273972602739726,0.8937906481696387,2358800.5528875715,2639097.3744445336,0.8937906481696387,233.57193987115252,1.7575795415507243,1.1208421329738354,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.15283218930528217,neutral,1.0
newton-project,AB,471715104,0.6848001895682472,0.6840749121766184,0.6864925034820476,-40.082361015785864,-66.81029020402991,-69.20079050128389,14.246575342465754,0.675342978695257,45777.71371536429,67784.39275966932,0.675342978695257,66.89576174112257,-0.03716938842436,-0.13709476884449634,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.15671546915546197,neutral,1.0
ultima,ULTIMA,459365593,0.2597463032834029,0.3308162018567703,0.09391653994554586,-46.47252060561841,-49.58892159591793,-79.52365647783209,21.91780821917808,1.3336132817544524,1822632.525996143,1366687.4430032333,1.3336132817544524,193.66036188425858,0.21832408948150533,0.043185216492308456,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.4685501884997187,neutral,1.0
kaia,KAIA,442566942,0.058804717919090393,-0.05168528286877936,0.31661471975745314,-53.39165793851273,-63.952158581911746,-78.29579687275857,0.547945205479452,0.9136180118515012,49231.733218628564,53886.56153884,0.9136180118515012,114.95166203151905,1.3927309065542701,0.8125299961115858,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.123784499807357,neutral,1.0
just,JST,429440599,2.4250377108630836,2.899894870967681,1.317037670619023,0.0,0.0,-33.12788906009245,96.43835616438356,0.47038475595471424,1130890.552742429,2404181.977468896,0.47038475595471424,42.95125164690381,0.526689120882398,0.3245640038961496,mexc,0.7497905817386609,0.7497905817386609,0.7497905817386609,3.5,150m_500m,0.0,0.0,0.8719723344867438,neutral,1.0
floki,FLOKI,417148988,-0.24595492789328974,-0.39497761823013067,0.10176468289267245,-59.60153400056123,-71.4124966904951,-83.29723876556578,0.547945205479452,0.5867011731818813,274906.0329384786,468562.2690126373,0.5867011731818813,147.93599257884975,1.9200527869329131,1.198224009200501,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.1903886773762528,neutral,1.0
pendle,PENDLE,414381449,0.04125747785462536,-0.014618595744939736,0.17163498292027726,-52.72115204787732,-58.54378484749099,-63.04093567251462,9.863013698630137,0.8827661897377137,1245379.0204428583,1410768.825223,0.8827661897377137,153.41232227488155,1.901387674405963,1.1340399707963245,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.09759830827168492,neutral,1.0
ape-and-pepe,APEPE,405772200,1.3895614695382827,1.8394457718461623,0.3398314308198979,-19.182652210175156,-35.464535464535466,-64.99909698392632,67.12328767123287,0.7514409374089811,374829.67908706266,498814.5580403173,0.7514409374089811,223.18059299191378,0.6157887677449083,0.3439281908035341,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.4255843267749883,neutral,1.0
ethereum-name-service,ENS,404034969,-0.1467936404138376,-0.2852417155545085,0.17625186824772776,-57.6165017555059,-65.91040369681022,-77.65131592788168,0.273972602739726,0.40263811428089946,172040.72647714286,427283.75773466664,0.40263811428089946,135.94088298973926,1.7961004930808393,1.1518619800359713,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.283663622194731,neutral,1.0
iota,IOTA,401350634,0.11412407383296383,0.01135225504763452,0.35392498433206554,-52.25136071251855,-60.057947019867555,-80.4932282191227,0.273972602739726,0.6599752808093922,495018.60586514283,750056.2828020666,0.6599752808093922,109.43005181347152,1.768418901363028,1.0240914863931712,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.029865802787110787,neutral,1.0
bitcoin-cash-sv,BSV,400946889,1.143223793131114,1.2402841259522115,0.9167496832152197,-30.02099370188943,-42.396313364055295,-76.01918465227818,0.273972602739726,0.3652094187105317,194611.2324049857,532875.7212563467,0.3652094187105317,42.899999999999984,1.337518523828028,0.7832217267243455,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.08952670100813215,neutral,1.0
bittorrent,BTT,390344440,0.6930979483964915,0.6943435723858373,0.6901914924213516,-39.89660939638132,-46.796769851951545,-78.28021978021977,0.547945205479452,0.6658482051892848,59252.24163913758,88987.61185711026,0.6658482051892848,66.59067882472137,0.9488762608904334,0.5736580803417564,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.1528867920758846,neutral,1.0
pyth-network,PYTH,389774202,-0.4063211493280545,-0.5688782120828005,-0.027021336233647286,-62.747252747252745,-70.6111833550065,-87.12984054669704,0.547945205479452,0.6235552731840937,451890.6281465714,724700.1951231334,0.6235552731840937,169.62962962962962,1.825259444620497,1.0937806858158285,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.2151056184228807,neutral,1.0
trust-wallet-token,TWT,389001335,0.49433358630000307,0.5312602389800591,0.40817139671320557,-42.84665279647534,-42.84665279647534,-42.84665279647534,55.342465753424655,0.6666738868553476,250486.4651562857,375725.6285195333,0.6666738868553476,127.22469410456063,0.9917930258876446,0.6189057579408969,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.09205994773503828,neutral,1.0
sun-token,SUN,387416876,0.7675916941436144,0.790558362575188,0.7140028011366094,-38.156162957974956,-38.156162957974956,-49.3151715833835,49.86301369863014,0.5432653962673839,594906.8855204472,1095057.5715071799,0.5432653962673839,66.44250853329257,0.5402474307156946,0.3363717238379889,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.09337808249945317,neutral,1.0
apenft,NFT,372706573,1.7215910749559449,1.95451231255028,1.1781081872358299,-17.101193106495806,-23.256289629781136,-55.70770865305159,0.547945205479452,0.2155976217384975,228362.51691082676,1059207.031457017,0.2155976217384975,20.661157024793386,0.35690961275096156,0.19597851281858336,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.16743080842020772,neutral,1.0
basic-attention-token,BAT,370678862,1.9579604570160798,2.3916503800624755,0.9460173032411562,-9.19372491791317,-9.19372491791317,-29.609728506787334,90.68493150684932,1.129536551710612,2714249.7760524293,2402976.4879603665,1.129536551710612,105.01121914734478,1.4846439396149544,0.8792260960032398,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,0.8556247819736498,neutral,1.0
the-sandbox,SAND,368527328,-0.11679770656152454,-0.2515984086910318,0.1977372650739923,-57.00792199878123,-59.160636758321274,-84.92521367521367,0.273972602739726,0.511985793296044,282897.6866031429,552549.8760071333,0.511985793296044,132.60099220411058,1.7689947215313204,1.0574220610024911,mexc,0.0,0.0,0.0,0.0,150m_500m,0.0,0.0,-0.20079523203644176,neutral,1.0
