id,symbol,market_cap,breakout_score,z_break,z_donch,dist_90,dist_180,dist_365,p365,vol_acc,vol_acc_7d,vol_acc_30d,break_vol_mult,donch_width,beta_btc,beta_eth,price_source,buzz_48h,buzz_7d,buzz_level,buzz_acc,mom_7d_pct,mom_30d_pct,volume_mc_ratio,ath_drawdown_pct,z_mom7,z_mom30,z_vmc,z_dd,beta_pen,score_global,score_segment,z_slope,z_volacc,z_buzz_level,z_buzz_acc,z_buzz_combined,early_score
algorand,ALGO,1205909186.0,0.22020207748964507,0.23010251739943235,0.19710105103347478,-46.05169551814085,-57.12131683106112,-70.90234699750592,1.9178082191780823,0.4616422728303525,46671.11714018572,101098.01438686,0.4616422728303525,93.88505747126439,1.7375867170664296,0.994250212678727,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.06903075521982971
official-trump,TRUMP,1176536411.0,0.5810800505234774,0.7219014028336804,0.25249689513300405,-36.46295294753921,-47.628388017118404,-87.33969868741514,3.669724770642202,0.404268813004984,2838797.4920814293,7022054.140116001,0.404268813004984,71.17200518422513,-0.24426435212338685,-0.014720152503450443,mexc,2.7893703036259176,2.7893703036259176,2.7893703036259176,3.5,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0.2165704208501041
cosmos,ATOM,1105321983.0,-0.02536322035212215,-0.09948264070560259,0.14758209380599888,-52.477710968277016,-55.8126084441874,-75.07883005327824,1.643835616438356,0.5672793194219133,621314.1098142852,1095252.5300013334,0.5672793194219133,121.34006424965582,1.3225204491348492,0.8308317453675539,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.029844792211680776
filecoin,FIL,1099692598.0,-0.1410570859355183,-0.24878454357562954,0.11030698189140795,-55.388692579505296,-55.388692579505296,-77.55222995999407,3.5616438356164384,0.3279668326000865,1890027.0518334284,5762860.338191801,0.3279668326000865,148.42721287490855,1.511845132107111,0.949918985871466,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.07463536307268887
vechain,VET,1084134358.0,0.015407409060408939,-0.04753735842332129,0.1622785331891128,-51.46491904394757,-55.62213605921749,-79.0271530901216,1.095890410958904,0.6451879807142124,737988.0659897284,1143834.1817415569,0.6451879807142124,110.21069692058347,1.666239035924573,0.9870400353656151,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.014261207526996385
flare-networks,FLR,1046780348.0,-0.004990238045650283,-0.07165395435846887,0.15055843335092642,-51.93512716549945,-51.93512716549945,-57.44125326370757,3.5616438356164384,0.7605289344706303,884892.0599906286,1163521.88573412,0.7605289344706303,120.211038961039,1.294940280527653,0.661914975291908,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5107861860451097,0.0,0.0,0,0,0,0,0,-0.02149618630754066
lombard-staked-btc,LBTC,1001007365.0,0.9765406831980311,1.2613620097581484,0.31195758789109107,-25.94493625416704,,,26.190476190476193,0.9084628949699219,48902.04676320571,53829.437651193,0.9084628949699219,47.54454019903247,-0.07573892870350338,-0.09814671243693696,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0.3784086029274445
nexo,NEXO,984560899.0,1.0484866314091896,1.3594400549871928,0.3229286430605155,-24.032680746107605,-28.49680789320952,-34.18363939899833,5.7534246575342465,0.5074342281685335,218383.61637414276,430368.3201709667,0.5074342281685335,43.09032756148674,0.8438802612551956,0.43637832018674433,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.679935354639515,0.0,0.0,0,0,0,0,0,0.4078320164961578
xdce-crowd-sale,XDC,895506599.0,0.5138850187455595,0.6247643710633958,0.25516653000394146,-38.3568612488872,-51.65087281795512,-51.65087281795512,0.42194092827004215,0.8552998932976436,49654.23054405715,58054.76059702667,0.8552998932976436,62.22405611718591,-0.020235681898623153,-0.061280925983773146,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0.18742931131901872
render-token,RENDER,873189304.0,-0.27234875826189103,-0.42583996213138287,0.08579738410025652,-58.840792369772565,-63.34930313588849,-82.49245812961614,1.643835616438356,0.48232043589949025,303860.72469,629997.615845,0.48232043589949025,161.11111111111111,1.9182328254448564,1.0983091791100594,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.12775198863941487
bonk,BONK,814603128.0,-0.40927280539535166,-0.5997515034260307,0.035177490009566,-62.23159509202454,-74.50828157349896,-74.97459349593495,5.205479452054795,0.6060094521191037,1307029.1377619815,2156780.1181838675,0.6060094521191037,199.77011494252875,2.163764276188965,1.260605628301536,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.17992545102780919
pudgy-penguins,PENGU,785606201.0,-0.6219288754689322,-0.8573291659844606,-0.07266153093269907,-67.25365994690777,-71.11090500150718,-71.11090500150718,40.66852367688023,0.893401495859982,3824958.45496809,4281343.240069474,0.893401495859982,289.466680315283,-0.077863917718291,0.001334395725198252,mexc,0.0,0.0964453254714134,0.0964453254714134,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.2571987497953382
story-2,IP,720193776.0,-1.3242971910497667,-1.7212568877847596,-0.39805789866811686,-84.0979041477356,-84.0979041477356,,2.459016393442623,0.8951079078848442,48727.006754285714,54437.019632,0.8951079078848442,554.484412470024,-0.021673868146036463,-0.0013674132915026808,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.5163770663354279
morpho,MORPHO,688276780.0,0.23189828200662826,0.2471959423329566,0.19620374124519546,-45.71842015662241,-52.40334378265412,-67.46594561501963,12.602739726027398,0.5904243306551793,336876.4208707143,570566.6304383,0.5904243306551793,95.88161734055858,1.7179700957127577,1.1399392570524358,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.07415878269988697
fetch-ai,FET,676726668.0,-0.4059597070697332,-0.5829884924227432,0.007107458753956619,-61.904761904761905,-68.89417360285375,-85.62637362637363,6.8493150684931505,0.30982318813480825,989353.5218067142,3193284.297933934,0.30982318813480825,228.5645933014354,1.8279966520904827,1.1038899582145514,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.17489654772682295
ultima,ULTIMA,641731764.0,0.9618317455507552,1.3026306913426429,0.16663420536968415,-25.140309046457045,-26.03271623888579,-71.36325556011585,41.0958904109589,1.0318175667984497,1494528.9549407144,1448443.0223241667,1.0318175667984497,193.66036188425858,0.2344769208323196,0.05273785267353776,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.9281963066235357,0.0,0.0,0,0,0,0,0,0.3907892074027928
optimism,OP,635052724.0,-0.31368333658900754,-0.4711248003248109,0.053680078794533514,-59.72372372372372,-61.60100778744846,-86.94009503778142,5.205479452054795,0.6684104789917164,324071.0830428571,484838.4237358334,0.6684104789917164,189.86768802228414,1.728021580638951,1.1475294588664968,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.14133744009744326
spx6900,SPX,604977885.0,-0.3074738721722963,-0.4393429739467878,0.00022069863485041922,-59.104064426827726,-69.72519795062878,-69.72519795062878,27.671232876712327,0.6438524964092265,481708.856647,748166.4811948333,0.6438524964092265,244.69746258945997,2.8120845714850455,1.6798635223664025,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.13180289218403632
beldex,BDX,599786205.0,1.7062777727774825,2.26460868633556,0.40350564114196846,-6.384350816852969,-6.384350816852969,-6.384350816852969,97.80821917808218,0.7169247707868031,614878.8643975856,857661.62567207,0.7169247707868031,22.388845040778737,0.060468638734834934,0.0292668343353143,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.9775661317324627,0.0,0.0,0,0,0,0,0,0.6793826059006679
aerodrome-finance,AERO,599557941.0,0.04296968352089382,-0.0029412116463118157,0.150095105577707,-50.595415302173265,-55.740765435391395,-68.55518711511132,27.823691460055095,0.4144383598365112,130360.07385,314546.35111823335,0.4144383598365112,125.13404825737263,0.019094157350295734,-0.0804551918638676,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.0008823634938935447
curve-dao-token,CRV,584955613.0,0.00034288089465357025,-0.061231101664412334,0.14401550686580733,-51.73190984578885,-62.95520757465405,-62.95520757465405,4.641350210970464,0.5930637217814949,276105.8010687143,465558.4061681001,0.5930637217814949,127.34627831715208,0.02660527122878704,-0.09056061509908533,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.0183693304993237
blockstack,STX,573866272.0,-0.12804492638966408,-0.2306779580482625,0.1114321474803988,-55.03566333808845,-65.09413067552603,-87.15042804728903,3.5616438356164384,0.7946560961844058,344182.47799685766,433121.2956768,0.7946560961844058,148.49344204182913,1.764795279771835,0.9940101155247344,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.06920338741447875
virtual-protocol,VIRTUAL,573823287.0,-0.03496275648026015,-0.09659787996086144,0.10885253164114285,-52.42146596858639,-54.98916520482921,-81.12321623697677,19.17808219178082,0.6552200373437567,705278.6972537142,1076399.7696299,0.6552200373437567,159.75350616234593,2.3941507908719286,1.4667553128035722,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.02897936398825843
myx-finance,MYX,573553998.0,-1.3508367741406755,-1.6488800662121312,-0.6554024259739455,-82.68675269804187,-82.68675269804187,-82.68675269804187,78.08219178082192,0.8805620815925727,48510.817285457146,55090.74067523001,0.8805620815925727,813.1865065366532,0.5093150415080606,-0.1446976504175338,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.9088456522273682,0.0,0.0,0,0,0,0,0,-0.49466401986363934
injective-protocol,INJ,570825342.0,-0.3707745035375673,-0.553494802846285,0.055572861516107436,-61.329715061058344,-64.8213293834475,-72.54335260115607,2.803738317757009,0.6157670057179996,157267.61249142868,255401.16802466667,0.6157670057179996,182.64621284755515,-0.2433628411966728,-0.122065078102712,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,-0.1660484408538855
lido-dao,LDO,563972310.0,-0.0436828225694055,-0.11948581488297066,0.13319082616224653,-52.86771853735137,-59.121862637006295,-73.49453322119427,3.287671232876712,1.0144426406829168,920635.9152938571,907528.8028844,1.0144426406829168,134.244175862673,1.951057570938742,1.3217985102052456,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.0358457444648912
tezos,XTZ,539059551.0,0.578104468199246,0.7171132973125208,0.2537505336016047,-36.55630800100326,-52.83423457020324,-66.34513038850453,7.671232876712329,0.6511230240751438,263752.36644342856,405073.0149161333,0.6511230240751438,69.62348436502872,1.2757744469767125,0.8115119551279733,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.21513398919375623
starknet,STRK,537751004.0,-0.1289866958811499,-0.23471219983966674,0.11770614668872273,-55.11432009626955,-55.11432009626955,-83.06598062953996,6.301369863013699,0.10106674994297024,1384030.1986684264,13694218.914226532,0.10106674994297024,142.0388349514563,1.6565051924417855,1.0399323213394942,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.07041365995190002
ether-fi,ETHFI,529180434.0,-0.03786813120271691,-0.09629928469042277,0.09847122693526342,-52.41564417177913,-52.41564417177913,-69.16222932197374,26.027397260273972,0.5581355738741263,966515.4744017142,1731685.8477465333,0.5581355738741263,170.01922792486317,2.129451369927873,1.422441598437422,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.02888978540712683
celestia,TIA,527420564.0,-0.5884692348932495,-0.8341933877816498,-0.01511287815364908,-66.80257510729614,-72.41194828354882,-91.42104533481215,1.9178082191780823,0.6896461416340401,1423985.7484592854,2064806.3731427668,0.6896461416340401,234.16995338831126,1.7394051696335258,1.1121242534194855,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.2502580163344949
telcoin,TEL,513714898.0,1.163907430020825,1.5647544482848472,0.2285977207381067,-20.029607698001485,-22.596360510101743,-55.659525568415006,56.986301369863014,0.36792797640089847,171163.49111677567,465209.2314129274,0.36792797640089847,149.5382342076099,2.030494721640781,1.1101696382974717,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.4694263344854541
the-graph,GRT,490624820.0,-0.09048683356919868,-0.18907476583940805,0.13955167506128985,-54.22451408171361,-60.103716508210894,-83.91077030324155,1.095890410958904,0.7531700058623501,474972.18727878574,630630.7786845033,0.7531700058623501,123.44338577442939,1.6337427629399035,1.0131807327883215,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.056722429751822415
doublezero,2Z,469335602.0,-1.0442718947942042,-1.3752904762631795,-0.2718952046999291,-77.35249874644828,,,28.57142857142857,0.8205057481826298,248145.21748000424,302429.59056609997,0.8205057481826298,452.44690674053567,0.8057766986771981,0.4723471259671507,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.6804690438389127,0.0,0.0,0,0,0,0,0,-0.4125871428789538
kaia,KAIA,456089951.0,-0.005076849128612428,-0.07399532451268928,0.1557329267675669,-51.98077752449017,-62.86095492232917,-74.0528663692656,1.643835616438356,0.9119312706677092,48858.88745858572,53577.37916237,0.9119312706677092,114.95166203151905,1.3414190334880658,0.7854562281792739,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.022198597353806783
iota,IOTA,447085725.0,0.17562355325314138,0.17276004653430785,0.1823050689304197,-47.16971796140525,-55.807119205298015,-74.65099715099714,2.4657534246575343,0.7438243773570453,440333.6108820286,591985.99062674,0.7438243773570453,104.76190476190479,1.7201930989316068,0.9974357883954329,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.05182801396029235
ethereum-name-service,ENS,439527233.0,-0.09057380080401714,-0.1846071770963415,0.12883741054473968,-54.13740823491862,-63.11212374045312,-75.81680095933352,2.73972602739726,0.4505736812662386,136059.19202142858,301968.795956,0.4505736812662386,134.3086846779471,1.7593124635561261,1.1335621805147422,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.05538215312890245
newton-project,AB,428407858.0,0.2962837442983921,0.32949423851796206,0.21879259111939559,-44.11382689809895,-70.01013813204918,-72.1701682784606,12.054794520547945,0.6758352669990302,46748.57845490142,69171.55812611434,0.6758352669990302,78.93513627720263,-0.1432272414690655,-0.2008161656895077,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,0.09884827155538861
trust-wallet-token,TWT,424271537.0,0.5238197750171149,0.6581196926268083,0.21045330059449707,-37.70652306939175,-37.70652306939175,-37.70652306939175,63.561643835616444,0.5947482030550674,194750.84187771427,327450.91263383336,0.5947482030550674,108.52366977159629,0.977440355363195,0.6080330606709187,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.6036316459914716,0.0,0.0,0,0,0,0,0,0.19743590778804246
bittorrent,BTT,417964357.0,0.6117538220313955,0.7625837202570914,0.2598173928381051,-35.66975824844153,-43.05518169582773,-68.93766977461273,5.7534246575342465,0.8814738701989333,65791.70265849515,74638.29034846729,0.8814738701989333,66.59067882472137,0.9274316266203031,0.5655996096874902,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.6267421909230517,0.0,0.0,0,0,0,0,0,0.22877511607712742
bitcoin-cash-sv,BSV,407711762.0,0.8768457920798584,1.1204984761834689,0.30832286250476726,-28.691392582225326,-37.82794386821233,-69.77606406643928,1.36986301369863,0.6205964791692449,220551.08093332857,355385.64644866664,0.6205964791692449,41.97714853452559,1.295156410838345,0.7595667641137934,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.3361495428550407
pyth-network,PYTH,403107636.0,-0.33431357158245406,-0.5106940516686072,0.07724088195190316,-60.495216657287564,-69.57087126137841,-85.78947368421052,1.643835616438356,0.6172939749141727,320103.1610171428,518558.6997858667,0.6172939749141727,164.0416047548291,1.8064542919381668,1.084548955788944,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.15320821550058214
basic-attention-token,BAT,398227744.0,1.7692873420579123,2.387643441477313,0.3264564434126441,-3.985507246376818,-3.985507246376818,-10.351826792963447,95.8904109589041,0.6526880379984783,1194503.0825578575,1830128.6572079668,0.6526880379984783,106.43231114435304,1.4477778811967439,0.8671753717452375,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,0.7162930324431939
decred,DCR,397308605.0,0.1447046796724369,0.16512561287670996,0.09705583552913302,-47.31856868307861,-47.31856868307861,-47.31856868307861,93.15068493150685,0.4047745913758822,713526.7624628572,1762775.5735296668,0.4047745913758822,188.4064665127021,0.9816289720700998,0.5544943684367191,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.6159691648732952,0.0,0.0,0,0,0,0,0,0.049537683863012986
conflux-token,CFX,391933908.0,-0.28470360766567027,-0.44204116712904723,0.08241736441554261,-59.156671865755925,-66.860135282566,-66.860135282566,15.068493150684931,0.30009583575715654,331941.19718688575,1106117.3053247533,0.30009583575715654,163.3942484771214,1.5967699365444685,1.1070234523588929,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.13261235013871417
sun-token,SUN,391898055.0,0.5470629909021735,0.6705370674393584,0.2589568123154087,-37.46441798536928,-37.46441798536928,-37.46441798536928,50.68493150684932,0.642851377794891,474164.21786768857,737595.398012783,0.642851377794891,61.45787002718062,0.4900684297662453,0.31481472025900126,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.7987792124936883,0.0,0.0,0,0,0,0,0,0.20116112023180752
the-sandbox,SAND,378820927.0,-0.1553178419342256,-0.27401206001816847,0.12163533359497437,-55.8805606337599,-58.08972503617944,-81.71947986365358,1.643835616438356,0.7114762938004693,313584.750676,440752.21255923336,0.7114762938004693,135.60660445082556,1.6931335487498445,1.0147741702758954,mexc,0.0,0.0,0.0,0.0,,,,,0,0,0,0,0.5,0.0,0.0,0,0,0,0,0,-0.08220361800545053
